	numDishTags	numDishTagsWithSnippets	rid
15381	0	0	25042
15382	0	0	25045
15383	0	0	31387
15384	3	3	31384
15385	0	0	56107
15386	0	0	56106
15387	0	0	56104
15388	0	0	56101
15389	0	0	96624
15390	0	0	96622
15391	0	0	57277
15392	0	0	57274
15393	0	0	96628
15394	0	0	57271
15395	0	0	51829
15396	0	0	16231
15397	0	0	51820
15398	0	0	51823
15399	0	0	65698
15400	0	0	16237
15401	0	0	51826
15402	0	0	105025
15403	0	0	103807
15404	0	0	69994
15405	0	0	69991
15406	3	2	49099
15407	0	0	65521
15408	0	0	65527
15409	0	0	49090
15410	0	0	43146
15411	0	0	2518
15412	3	3	2519
15413	3	1	2515
15414	0	0	2516
15415	3	3	2517
15416	0	0	43149
15417	0	0	2512
15418	0	0	2513
15419	0	0	49327
15420	0	0	29329
15421	0	0	49324
15422	0	0	49323
15423	0	0	49321
15424	0	0	46519
15425	0	0	49329
15426	3	2	22813
15427	0	0	98842
15428	3	1	22816
15429	0	0	98845
15430	0	0	22819
15431	0	0	94174
15432	3	0	60469
15433	3	3	94171
15434	0	0	113557
15435	0	0	36823
15436	3	3	36820
15437	0	0	36826
15438	3	2	90664
15439	0	0	36829
15440	0	0	90661
15441	0	0	102553
15442	0	0	58237
15443	0	0	104866
15444	0	0	54994
15445	0	0	58234
15446	0	0	104863
15447	0	0	58231
15448	0	0	54991
15449	0	0	108733
15450	0	0	78391
15451	0	0	78397
15452	0	0	78394
15453	3	2	17788
15454	3	2	60874
15455	0	0	113881
15456	0	0	113884
15457	0	0	27550
15458	2	2	48055
15459	3	2	48052
15460	0	0	27555
15461	0	0	27556
15462	0	0	91048
15463	0	0	91045
15464	0	0	69520
15465	0	0	91042
15466	3	3	48058
15467	0	0	99712
15468	0	0	115489
15469	3	3	99715
15470	0	0	99718
15471	0	0	29296
15472	3	3	68803
15473	0	0	14743
15474	0	0	68806
15475	0	0	72091
15476	0	0	23073
15477	0	0	136132
15478	3	3	136135
15479	0	0	109468
15480	0	0	24268
15481	0	0	109462
15482	3	3	29125
15483	0	0	29122
15484	0	0	25891
15485	0	0	25897
15486	0	0	29128
15487	0	0	31218
15488	0	0	31219
15489	3	3	78643
15490	0	0	78646
15491	0	0	78649
15492	0	0	31212
15493	3	3	31213
15494	0	0	31215
15495	3	3	31216
15496	3	1	79510
15497	0	0	67786
15498	3	3	67780
15499	0	0	67783
15500	0	0	49300
15501	0	0	34531
15502	0	0	67789
15503	3	3	34534
15504	0	0	26607
15505	0	0	26605
15506	0	0	92539
15507	0	0	92536
15508	0	0	107077
15509	0	0	26608
15510	0	0	107071
15511	0	0	92530
15512	3	2	65314
15513	3	2	61783
15514	0	0	61789
15515	0	0	22387
15516	0	0	22384
15517	0	0	95827
15518	0	0	50698
15519	0	0	50695
15520	3	0	23380
15521	0	0	23382
15522	0	0	23385
15523	0	0	23386
15524	3	3	23389
15525	0	0	23388
15526	3	2	24760
15527	0	0	24766
15528	0	0	28659
15529	3	3	61258
15530	0	0	22032
15531	0	0	22036
15532	0	0	22039
15533	0	0	61252
15534	0	0	35665
15535	0	0	35662
15536	0	0	73054
15537	0	0	73057
15538	0	0	35668
15539	0	0	31963
15540	3	3	99193
15541	0	0	53625
15542	0	0	55314
15543	0	0	55312
15544	0	0	55311
15545	0	0	90642
15546	0	0	77218
15547	0	0	55318
15548	0	0	98434
15549	0	0	56668
15550	3	3	100939
15551	0	0	99199
15552	0	0	4609
15553	0	0	100930
15554	0	0	4604
15555	0	0	145018
15556	0	0	23925
15557	0	0	23926
15558	0	0	93373
15559	0	0	23920
15560	0	0	23923
15561	0	0	23922
15562	3	3	23929
15563	0	0	27235
15564	0	0	51129
15565	0	0	51124
15566	0	0	140626
15567	0	0	27238
15568	0	0	157
15569	3	3	159
15570	3	3	158
15571	0	0	25563
15572	0	0	25561
15573	3	3	25567
15574	0	0	36364
15575	0	0	36367
15576	0	0	25564
15577	0	0	25569
15578	0	0	85441
15579	0	0	140992
15580	0	0	85444
15581	0	0	74200
15582	0	0	139219
15583	0	0	70585
15584	0	0	70582
15585	0	0	87355
15586	0	0	83848
15587	3	3	39808
15588	0	0	93004
15589	0	0	39805
15590	3	3	83842
15591	0	0	83845
15592	3	3	39802
15593	3	3	68281
15594	0	0	105346
15595	0	0	105343
15596	3	1	36586
15597	3	3	36580
15598	3	3	36583
15599	0	0	36589
15600	3	2	5561
15601	3	3	18952
15602	0	0	18955
15603	0	0	71182
15604	3	3	71185
15605	0	0	41374
15606	3	1	41377
15607	0	0	41371
15608	0	0	84715
15609	0	0	84712
15610	3	0	14188
15611	3	3	37189
15612	3	0	37186
15613	0	0	106951
15614	0	0	108727
15615	0	0	37183
15616	0	0	15856
15617	0	0	116719
15618	0	0	15850
15619	0	0	15853
15620	0	0	15859
15621	0	0	83158
15622	0	0	33955
15623	0	0	14455
15624	0	0	14452
15625	0	0	33952
15626	0	0	33958
15627	0	0	14458
15628	0	0	116716
15629	0	0	34983
15630	0	0	15583
15631	3	3	15580
15632	3	3	15586
15633	0	0	34986
15634	0	0	34984
15635	3	3	31552
15636	0	0	31551
15637	0	0	31557
15638	0	0	31554
15639	0	0	13867
15640	0	0	13864
15641	0	0	5673
15642	3	3	5674
15643	0	0	89008
15644	0	0	5678
15645	3	3	5679
15646	0	0	89005
15647	0	0	89002
15648	0	0	38389
15649	0	0	38386
15650	3	1	47005
15651	0	0	47002
15652	3	3	6437
15653	0	0	6436
15654	0	0	6435
15655	0	0	6434
15656	0	0	6433
15657	0	0	103588
15658	3	3	6431
15659	0	0	82408
15660	0	0	82405
15661	0	0	87436
15662	0	0	82402
15663	0	0	15328
15664	3	3	6438
15665	0	0	39382
15666	3	3	39388
15667	0	0	108820
15668	0	0	17782
15669	0	0	106723
15670	0	0	91063
15671	0	0	97110
15672	0	0	100582
15673	0	0	100584
15674	0	0	39034
15675	0	0	39037
15676	0	0	51427
15677	0	0	39033
15678	0	0	16741
15679	0	0	16740
15680	0	0	16743
15681	0	0	19933
15682	3	3	16747
15683	0	0	91066
15684	0	0	88066
15685	0	0	12055
15686	3	3	239
15687	0	0	88060
15688	0	0	234
15689	3	3	42781
15690	3	2	42784
15691	3	3	88069
15692	3	3	233
15693	0	0	43786
15694	3	3	43783
15695	0	0	86389
15696	3	0	69208
15697	0	0	43780
15698	0	0	86386
15699	0	0	100051
15700	2	0	81172
15701	0	0	100057
15702	0	0	100054
15703	0	0	43788
15704	3	3	21652
15705	0	0	21655
15706	0	0	21657
15707	0	0	21658
15708	3	3	63064
15709	0	0	63067
15710	0	0	45403
15711	3	0	45400
15712	0	0	90468
15713	3	3	90469
15714	0	0	90466
15715	0	0	90465
15716	0	0	90462
15717	0	0	55591
15718	0	0	58033
15719	0	0	58039
15720	0	0	38818
15721	0	0	53779
15722	0	0	53776
15723	0	0	10744
15724	0	0	53773
15725	0	0	53770
15726	0	0	14848
15727	0	0	54208
15728	0	0	11839
15729	3	3	11836
15730	0	0	112915
15731	3	0	54205
15732	3	2	54202
15733	3	3	11833
15734	0	0	112912
15735	0	0	58780
15736	0	0	48691
15737	0	0	48693
15738	0	0	13099
15739	3	0	13096
15740	3	0	13093
15741	0	0	13090
15742	0	0	94443
15743	0	0	85126
15744	0	0	85120
15745	0	0	44752
15746	0	0	59782
15747	0	0	59785
15748	3	2	20299
15749	0	0	59788
15750	3	3	68821
15751	0	0	20293
15752	0	0	20290
15753	3	2	29722
15754	3	3	29725
15755	3	3	82306
15756	3	1	29728
15757	3	3	226
15758	0	0	40929
15759	0	0	40920
15760	3	3	40921
15761	0	0	40926
15762	0	0	40924
15763	3	3	46987
15764	3	3	1138
15765	3	2	1131
15766	3	0	1135
15767	3	2	1134
15768	0	0	12874
15769	0	0	12871
15770	3	0	12879
15771	0	0	95235
15772	0	0	95230
15773	0	0	95239
15774	0	0	222
15775	0	0	50455
15776	0	0	28090
15777	0	0	28093
15778	0	0	28096
15779	3	2	28099
15780	3	2	66544
15781	0	0	66547
15782	3	1	22633
15783	3	3	22630
15784	0	0	22636
15785	3	3	61015
15786	0	0	26523
15787	0	0	26520
15788	3	3	26521
15789	0	0	26526
15790	0	0	26524
15791	0	0	26529
15792	0	0	110185
15793	3	3	26299
15794	0	0	114406
15795	0	0	114400
15796	0	0	114403
15797	0	0	26290
15798	0	0	110188
15799	3	3	93172
15800	0	0	118759
15801	0	0	56479
15802	0	0	32269
15803	0	0	55669
15804	0	0	32260
15805	3	2	55666
15806	0	0	51324
15807	0	0	51325
15808	0	0	51322
15809	0	0	55660
15810	0	0	79999
15811	0	0	116809
15812	0	0	116806
15813	0	0	56317
15814	0	0	56314
15815	0	0	79993
15816	0	0	116800
15817	0	0	56311
15818	3	3	25369
15819	0	0	25365
15820	0	0	110236
15821	0	0	25360
15822	0	0	25363
15823	0	0	25362
15824	0	0	104584
15825	0	0	104587
15826	0	0	104581
15827	3	0	65221
15828	0	0	65224
15829	0	0	82360
15830	3	2	44581
15831	3	3	55942
15832	0	0	60052
15833	0	0	64570
15834	0	0	64576
15835	0	0	79534
15836	3	1	60058
15837	0	0	44584
15838	0	0	117451
15839	0	0	53890
15840	0	0	91681
15841	0	0	53899
15842	0	0	18409
15843	0	0	117178
15844	0	0	98143
15845	0	0	98142
15846	0	0	105187
15847	0	0	105184
15848	3	2	2709
15849	3	3	2708
15850	3	3	2704
15851	3	3	2706
15852	3	2	2701
15853	3	0	2700
15854	0	0	2703
15855	3	2	93823
15856	0	0	93826
15857	0	0	93829
15858	0	0	61906
15859	0	0	61900
15860	0	0	61909
15861	0	0	108289
15862	0	0	52147
15863	0	0	12745
15864	3	1	52144
15865	3	3	52141
15866	0	0	105820
15867	3	2	53236
15868	2	0	53230
15869	0	0	102322
15870	0	0	102325
15871	0	0	63502
15872	0	0	63508
15873	3	1	37348
15874	0	0	22996
15875	0	0	112273
15876	0	0	24109
15877	3	3	112276
15878	0	0	112279
15879	3	3	24103
15880	0	0	24106
15881	0	0	22999
15882	0	0	109195
15883	0	0	15631
15884	3	2	44935
15885	0	0	137149
15886	3	3	137146
15887	0	0	15634
15888	0	0	67081
15889	3	1	67087
15890	0	0	95941
15891	0	0	71968
15892	0	0	108679
15893	0	0	108676
15894	0	0	15637
15895	0	0	108673
15896	3	3	68302
15897	0	0	17323
15898	0	0	68308
15899	0	0	78565
15900	0	0	78568
15901	3	3	3005
15902	0	0	3004
15903	0	0	3007
15904	0	0	3006
15905	3	2	3001
15906	0	0	3003
15907	0	0	112492
15908	3	3	3009
15909	3	3	3008
15910	0	0	27451
15911	0	0	144979
15912	0	0	59998
15913	0	0	115729
15914	0	0	30370
15915	0	0	30373
15916	0	0	144973
15917	0	0	63778
15918	0	0	114895
15919	0	0	31027
15920	0	0	114892
15921	0	0	110632
15922	0	0	147775
15923	0	0	106519
15924	0	0	103741
15925	0	0	106516
15926	0	0	106510
15927	0	0	106513
15928	3	3	67330
15929	0	0	67339
15930	0	0	111916
15931	0	0	66064
15932	0	0	100849
15933	3	3	23221
15934	0	0	23224
15935	0	0	30954
15936	0	0	30955
15937	0	0	30957
15938	0	0	109234
15939	0	0	30952
15940	0	0	3916
15941	0	0	3913
15942	0	0	3912
15943	3	3	3910
15944	3	2	3919
15945	0	0	6730
15946	0	0	6731
15947	0	0	72538
15948	3	1	6737
15949	0	0	6738
15950	0	0	72535
15951	0	0	34708
15952	0	0	72532
15953	0	0	35250
15954	0	0	50157
15955	0	0	50155
15956	0	0	35254
15957	0	0	35256
15958	3	3	100210
15959	0	0	100213
15960	0	0	92704
15961	0	0	50158
15962	0	0	32707
15963	3	2	32704
15964	0	0	22174
15965	0	0	22177
15966	0	0	6089
15967	0	0	6086
15968	0	0	6087
15969	0	0	6085
15970	3	2	6082
15971	0	0	6083
15972	0	0	6081
15973	0	0	77476
15974	3	0	20818
15975	0	0	77470
15976	0	0	56533
15977	0	0	43819
15978	3	3	43816
15979	0	0	43813
15980	0	0	100378
15981	0	0	92089
15982	0	0	92086
15983	0	0	5010
15984	0	0	5011
15985	0	0	5013
15986	3	3	5014
15987	3	3	5015
15988	0	0	5018
15989	0	0	135982
15990	0	0	135985
15991	0	0	70171
15992	3	3	4419
15993	0	0	4418
15994	3	3	4413
15995	0	0	4412
15996	0	0	4411
15997	3	3	36289
15998	0	0	36283
15999	0	0	36280
16000	0	0	36286
16001	3	0	87259
16002	0	0	109402
16003	0	0	87250
16004	3	3	87253
16005	3	3	79405
16006	0	0	36136
16007	0	0	110944
16008	0	0	21498
16009	0	0	41506
16010	0	0	84508
16011	0	0	41502
16012	0	0	84505
16013	3	3	41509
16014	3	3	70795
16015	3	3	70798
16016	0	0	21490
16017	0	0	91236
16018	3	2	76795
16019	3	2	7169
16020	0	0	7162
16021	0	0	7160
16022	0	0	7166
16023	0	0	7167
16024	0	0	7164
16025	3	3	7165
16026	0	0	37663
16027	0	0	33562
16028	0	0	108889
16029	0	0	33565
16030	0	0	89908
16031	3	3	89905
16032	0	0	108880
16033	0	0	8079
16034	0	0	30031
16035	0	0	30037
16036	3	3	30034
16037	0	0	8071
16038	0	0	76243
16039	0	0	8073
16040	0	0	8072
16041	3	2	76246
16042	0	0	8074
16043	0	0	8077
16044	0	0	8076
16045	0	0	44956
16046	0	0	40674
16047	0	0	44953
16048	0	0	84766
16049	0	0	44950
16050	0	0	44959
16051	0	0	86611
16052	0	0	86617
16053	0	0	2001
16054	0	0	47908
16055	0	0	47905
16056	0	0	77758
16057	3	3	47902
16058	3	3	4855
16059	0	0	108256
16060	0	0	38224
16061	0	0	72946
16062	0	0	38223
16063	0	0	38220
16064	0	0	13615
16065	0	0	72949
16066	0	0	108991
16067	3	2	43372
16068	0	0	43375
16069	3	3	43378
16070	3	3	5821
16071	0	0	5820
16072	3	3	5823
16073	3	3	5822
16074	3	1	5825
16075	0	0	5824
16076	0	0	19012
16077	0	0	96478
16078	0	0	5829
16079	0	0	11260
16080	0	0	89275
16081	3	3	11266
16082	0	0	96418
16083	3	1	60211
16084	3	0	60217
16085	0	0	60214
16086	3	3	64774
16087	0	0	64777
16088	0	0	16063
16089	0	0	64771
16090	0	0	14179
16091	3	3	96415
16092	3	0	16069
16093	0	0	11287
16094	0	0	82618
16095	0	0	65791
16096	3	3	96412
16097	0	0	65794
16098	0	0	43596
16099	0	0	43597
16100	0	0	43594
16101	3	2	28264
16102	0	0	43593
16103	0	0	43590
16104	0	0	69070
16105	0	0	69073
16106	3	0	69076
16107	3	0	80614
16108	3	0	80611
16109	3	0	42424
16110	0	0	42421
16111	0	0	42423
16112	0	0	17311
16113	3	3	52300
16114	3	1	17314
16115	0	0	17317
16116	3	1	52309
16117	3	3	12793
16118	0	0	12790
16119	0	0	97702
16120	0	0	107416
16121	3	0	12795
16122	0	0	95416
16123	3	3	95410
16124	0	0	95413
16125	3	3	95419
16126	0	0	7908
16127	0	0	63748
16128	0	0	16957
16129	3	2	7901
16130	3	3	7902
16131	0	0	7904
16132	0	0	7905
16133	0	0	7906
16134	0	0	7907
16135	0	0	21193
16136	0	0	21190
16137	0	0	20821
16138	0	0	20824
16139	3	2	20827
16140	3	3	91093
16141	0	0	100957
16142	0	0	21442
16143	0	0	63298
16144	0	0	46942
16145	0	0	21445
16146	0	0	21448
16147	0	0	63292
16148	0	0	116335
16149	0	0	48246
16150	0	0	48244
16151	0	0	41992
16152	0	0	44548
16153	0	0	26872
16154	0	0	26874
16155	0	0	26875
16156	0	0	26877
16157	0	0	68677
16158	3	0	13110
16159	3	1	13114
16160	0	0	112177
16161	3	0	54079
16162	0	0	28449
16163	0	0	28447
16164	0	0	54073
16165	0	0	28444
16166	0	0	28441
16167	0	0	54076
16168	0	0	79768
16169	0	0	20311
16170	0	0	20317
16171	2	2	20314
16172	0	0	91411
16173	0	0	62161
16174	0	0	91414
16175	3	3	62167
16176	0	0	94420
16177	3	3	67531
16178	3	2	67534
16179	3	3	66667
16180	0	0	111280
16181	0	0	111283
16182	0	0	104011
16183	0	0	129337
16184	0	0	23752
16185	0	0	23751
16186	0	0	1300
16187	3	2	1301
16188	0	0	23754
16189	0	0	23758
16190	0	0	27042
16191	0	0	27043
16192	0	0	27040
16193	0	0	97459
16194	0	0	27046
16195	0	0	27045
16196	3	3	27049
16197	0	0	59248
16198	0	0	59242
16199	0	0	110884
16200	0	0	35013
16201	0	0	92149
16202	0	0	110887
16203	0	0	35016
16204	3	3	35014
16205	0	0	92143
16206	0	0	107296
16207	3	2	92140
16208	0	0	92146
16209	0	0	92145
16210	0	0	32548
16211	3	3	78967
16212	0	0	32545
16213	0	0	111424
16214	0	0	111427
16215	0	0	111421
16216	0	0	115963
16217	0	0	115969
16218	0	0	107953
16219	0	0	107950
16220	3	2	56437
16221	0	0	145285
16222	0	0	32098
16223	0	0	25543
16224	3	2	32092
16225	0	0	25542
16226	3	2	32095
16227	3	3	22405
16228	0	0	22404
16229	0	0	22401
16230	0	0	26317
16231	0	0	26311
16232	0	0	25758
16233	0	0	25750
16234	0	0	25753
16235	0	0	25755
16236	3	2	25756
16237	3	3	3665
16238	3	2	21838
16239	0	0	3666
16240	0	0	3661
16241	3	3	3660
16242	0	0	75322
16243	0	0	24801
16244	3	3	21832
16245	0	0	3669
16246	3	1	3668
16247	3	0	24805
16248	0	0	56293
16249	3	3	56290
16250	0	0	56296
16251	3	1	56299
16252	0	0	23356
16253	0	0	99913
16254	0	0	114616
16255	0	0	99915
16256	0	0	99916
16257	0	0	114619
16258	0	0	64981
16259	3	3	96136
16260	0	0	96132
16261	0	0	96130
16262	0	0	57745
16263	3	3	57742
16264	0	0	96138
16265	0	0	96139
16266	0	0	3593
16267	3	3	3592
16268	3	3	3591
16269	0	0	3596
16270	3	3	3594
16271	3	3	3599
16272	3	3	3598
16273	0	0	60154
16274	0	0	116617
16275	0	0	106336
16276	0	0	106333
16277	0	0	53917
16278	0	0	36733
16279	0	0	36730
16280	0	0	53914
16281	0	0	36736
16282	0	0	113062
16283	0	0	53911
16284	0	0	36739
16285	3	3	102823
16286	0	0	113068
16287	0	0	104794
16288	3	3	105442
16289	0	0	40909
16290	0	0	102796
16291	0	0	113395
16292	3	3	146167
16293	0	0	27862
16294	0	0	27868
16295	0	0	58927
16296	0	0	33763
16297	0	0	33760
16298	0	0	58924
16299	0	0	33766
16300	0	0	18529
16301	0	0	18526
16302	0	0	33769
16303	0	0	18523
16304	0	0	37060
16305	0	0	37063
16306	0	0	37062
16307	0	0	87379
16308	3	2	30238
16309	0	0	15178
16310	0	0	30235
16311	3	3	15175
16312	0	0	30231
16313	0	0	15172
16314	3	0	30232
16315	0	0	113935
16316	0	0	107179
16317	0	0	31728
16318	0	0	31729
16319	0	0	31720
16320	0	0	31722
16321	0	0	31723
16322	3	3	34009
16323	0	0	115579
16324	0	0	34003
16325	0	0	67279
16326	0	0	68533
16327	0	0	76006
16328	0	0	76000
16329	3	0	68539
16330	0	0	76009
16331	3	2	84988
16332	0	0	4237
16333	0	0	31186
16334	0	0	4234
16335	3	3	31180
16336	2	2	4232
16337	0	0	31183
16338	3	3	108358
16339	0	0	108352
16340	0	0	79201
16341	0	0	79207
16342	0	0	106495
16343	0	0	79204
16344	0	0	106498
16345	0	0	103462
16346	0	0	35350
16347	0	0	35353
16348	3	2	73564
16349	3	0	73561
16350	0	0	87868
16351	0	0	87865
16352	0	0	23415
16353	0	0	23416
16354	0	0	23410
16355	0	0	23413
16356	0	0	23412
16357	3	2	23419
16358	0	0	109003
16359	0	0	109009
16360	0	0	74515
16361	0	0	109717
16362	0	0	10318
16363	0	0	7292
16364	0	0	7293
16365	0	0	7294
16366	0	0	7295
16367	3	2	7296
16368	0	0	7298
16369	0	0	7299
16370	0	0	10312
16371	3	3	10315
16372	0	0	104425
16373	0	0	10818
16374	0	0	6299
16375	0	0	6297
16376	3	2	6296
16377	0	0	6294
16378	0	0	6292
16379	0	0	6291
16380	0	0	6290
16381	0	0	86806
16382	0	0	81853
16383	0	0	95163
16384	3	3	86803
16385	3	2	98692
16386	0	0	86800
16387	0	0	81859
16388	0	0	86809
16389	0	0	29377
16390	3	0	85576
16391	0	0	85573
16392	0	0	85579
16393	0	0	53506
16394	0	0	38445
16395	3	0	38442
16396	0	0	38440
16397	0	0	879
16398	3	3	876
16399	0	0	57880
16400	0	0	4592
16401	0	0	4593
16402	0	0	98694
16403	3	2	4591
16404	3	3	4597
16405	3	2	4594
16406	0	0	80899
16407	0	0	80896
16408	0	0	80893
16409	0	0	80890
16410	0	0	5201
16411	0	0	5200
16412	0	0	5203
16413	0	0	5202
16414	0	0	5205
16415	0	0	5204
16416	3	3	5207
16417	3	2	5206
16418	3	0	36073
16419	0	0	36079
16420	2	1	14347
16421	1	1	33244
16422	0	0	33247
16423	0	0	33246
16424	0	0	14343
16425	0	0	18643
16426	0	0	14341
16427	0	0	17923
16428	0	0	17920
16429	0	0	17926
16430	0	0	49798
16431	3	3	45928
16432	3	2	87049
16433	0	0	87046
16434	0	0	45925
16435	3	3	87043
16436	0	0	44034
16437	0	0	44031
16438	0	0	44032
16439	0	0	44038
16440	3	0	78952
16441	0	0	41715
16442	0	0	41712
16443	3	3	41710
16444	0	0	41718
16445	0	0	47718
16446	0	0	28933
16447	3	3	28930
16448	3	3	47710
16449	0	0	28936
16450	0	0	47712
16451	0	0	47713
16452	0	0	15436
16453	3	3	6904
16454	0	0	6903
16455	0	0	6902
16456	0	0	6901
16457	0	0	6900
16458	0	0	48831
16459	0	0	48832
16460	3	3	48835
16461	0	0	6909
16462	3	3	15439
16463	0	0	2396
16464	0	0	60193
16465	0	0	50808
16466	0	0	50809
16467	3	3	7739
16468	3	3	7738
16469	3	3	7733
16470	3	1	7732
16471	3	2	7731
16472	3	3	7730
16473	0	0	7737
16474	0	0	7736
16475	3	3	7735
16476	3	2	7734
16477	0	0	69640
16478	0	0	19195
16479	0	0	82792
16480	0	0	82795
16481	0	0	65614
16482	3	3	82798
16483	3	3	40081
16484	0	0	13776
16485	0	0	81448
16486	0	0	13774
16487	3	0	69916
16488	3	3	40084
16489	3	3	5784
16490	0	0	5785
16491	3	3	5786
16492	0	0	5787
16493	0	0	5780
16494	3	2	5781
16495	3	3	5783
16496	0	0	82861
16497	3	0	82864
16498	0	0	82867
16499	3	3	60397
16500	0	0	60394
16501	0	0	116458
16502	3	2	60391
16503	0	0	94243
16504	0	0	94240
16505	3	0	11438
16506	0	0	11431
16507	0	0	11437
16508	0	0	11434
16509	0	0	19228
16510	0	0	17100
16511	0	0	17101
16512	3	1	17104
16513	0	0	52516
16514	3	2	22435
16515	0	0	17109
16516	0	0	97573
16517	0	0	958
16518	0	0	951
16519	0	0	953
16520	0	0	952
16521	2	1	954
16522	0	0	49012
16523	0	0	49015
16524	0	0	49018
16525	3	0	80794
16526	0	0	80797
16527	3	2	62827
16528	0	0	62824
16529	3	3	64258
16530	3	1	64252
16531	0	0	99247
16532	0	0	99241
16533	0	0	68614
16534	0	0	64255
16535	0	0	16855
16536	0	0	16851
16537	3	3	80422
16538	3	3	95593
16539	0	0	16858
16540	0	0	80428
16541	3	1	42679
16542	0	0	42676
16543	3	0	42670
16544	3	3	42673
16545	0	0	59890
16546	3	3	59893
16547	0	0	59896
16548	0	0	59899
16549	0	0	45022
16550	0	0	57940
16551	0	0	99799
16552	0	0	57943
16553	0	0	29215
16554	0	0	29214
16555	0	0	57946
16556	3	3	53644
16557	0	0	99793
16558	0	0	57949
16559	0	0	10459
16560	3	3	99790
16561	0	0	95629
16562	0	0	21765
16563	0	0	21763
16564	3	3	63154
16565	0	0	78319
16566	0	0	21769
16567	0	0	63151
16568	0	0	112609
16569	0	0	54918
16570	0	0	112600
16571	0	0	54913
16572	3	3	54910
16573	0	0	26937
16574	0	0	26932
16575	0	0	102736
16576	0	0	49909
16577	0	0	68734
16578	0	0	86311
16579	0	0	67708
16580	3	3	67705
16581	0	0	67702
16582	0	0	50080
16583	3	0	26689
16584	0	0	24277
16585	3	3	2828
16586	0	0	2829
16587	0	0	26683
16588	0	0	2827
16589	0	0	2820
16590	3	2	2821
16591	0	0	2822
16592	0	0	66259
16593	0	0	58414
16594	0	0	66250
16595	0	0	66253
16596	0	0	66256
16597	0	0	34240
16598	0	0	72019
16599	0	0	34243
16600	0	0	79045
16601	0	0	68887
16602	0	0	34249
16603	3	3	72010
16604	3	2	35197
16605	0	0	35191
16606	0	0	73762
16607	0	0	106969
16608	3	1	91621
16609	0	0	106963
16610	0	0	91627
16611	0	0	106966
16612	0	0	91624
16613	0	0	114136
16614	0	0	98215
16615	0	0	93664
16616	0	0	93667
16617	0	0	32979
16618	0	0	55399
16619	0	0	72139
16620	0	0	32970
16621	0	0	32971
16622	0	0	55395
16623	0	0	32973
16624	3	2	55393
16625	0	0	55392
16626	0	0	32976
16627	3	0	3636
16628	3	3	22300
16629	0	0	22306
16630	3	3	75376
16631	0	0	61702
16632	0	0	22309
16633	3	2	61705
16634	0	0	25659
16635	0	0	25654
16636	0	0	25651
16637	0	0	72130
16638	3	3	74752
16639	0	0	94486
16640	0	0	94629
16641	0	0	78889
16642	0	0	65935
16643	0	0	65938
16644	0	0	78883
16645	0	0	78880
16646	3	3	78886
16647	3	0	74284
16648	0	0	93084
16649	0	0	74287
16650	0	0	74281
16651	0	0	93082
16652	0	0	93088
16653	0	0	116032
16654	0	0	55972
16655	3	0	32359
16656	0	0	55975
16657	0	0	32350
16658	0	0	31572
16659	0	0	113605
16660	0	0	113602
16661	0	0	57532
16662	0	0	57535
16663	3	3	75484
16664	0	0	26109
16665	3	2	26104
16666	0	0	26106
16667	0	0	26107
16668	0	0	26101
16669	3	2	63832
16670	0	0	14221
16671	0	0	3416
16672	3	3	3414
16673	0	0	3412
16674	0	0	3410
16675	3	3	3411
16676	0	0	37450
16677	0	0	37452
16678	0	0	37453
16679	0	0	3418
16680	0	0	3419
16681	0	0	79861
16682	3	3	79867
16683	0	0	104911
16684	3	2	33361
16685	0	0	4868
16686	3	3	4869
16687	3	2	2018
16688	0	0	2015
16689	0	0	2014
16690	0	0	2017
16691	0	0	2016
16692	3	3	4864
16693	3	3	4865
16694	0	0	18481
16695	3	2	18484
16696	0	0	14104
16697	3	3	18487
16698	3	0	71677
16699	0	0	71674
16700	0	0	5618
16701	0	0	108064
16702	0	0	106108
16703	0	0	106102
16704	0	0	106105
16705	0	0	113215
16706	0	0	102619
16707	3	2	36508
16708	0	0	102613
16709	3	2	59914
16710	3	3	104437
16711	0	0	36501
16712	0	0	36502
16713	0	0	112165
16714	3	3	85990
16715	0	0	112168
16716	0	0	38077
16717	0	0	38074
16718	0	0	38071
16719	3	2	83224
16720	0	0	83221
16721	0	0	34903
16722	0	0	30682
16723	0	0	34900
16724	0	0	30685
16725	3	2	40027
16726	0	0	40024
16727	0	0	40021
16728	0	0	40020
16729	0	0	85975
16730	0	0	47554
16731	0	0	103051
16732	0	0	103057
16733	1	0	78055
16734	0	0	78058
16735	0	0	60169
16736	0	0	109702
16737	0	0	109705
16738	0	0	39306
16739	0	0	39307
16740	0	0	39304
16741	3	3	88351
16742	0	0	88354
16743	0	0	88357
16744	0	0	101377
16745	3	3	70507
16746	3	3	100501
16747	0	0	100504
16748	0	0	47086
16749	0	0	47083
16750	0	0	47089
16751	0	0	89398
16752	0	0	77143
16753	0	0	86308
16754	3	3	4008
16755	0	0	4009
16756	3	3	89395
16757	0	0	43708
16758	0	0	4000
16759	3	3	4001
16760	0	0	4002
16761	3	2	4003
16762	0	0	4004
16763	0	0	43702
16764	0	0	4006
16765	3	1	19420
16766	0	0	19423
16767	3	3	19426
16768	3	3	19429
16769	0	0	103564
16770	0	0	106459
16771	0	0	38898
16772	0	0	17470
16773	3	2	38896
16774	0	0	38890
16775	3	2	17476
16776	0	0	38892
16777	3	2	13369
16778	0	0	13360
16779	0	0	13362
